sim=LightningOMPBinStream,gate=H,omp=16,tgt=19,qubits=30,Hadamard,t_avg=153.328,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=19,qubits=30,Hadamard,t_avg=152.15,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=20,qubits=30,Hadamard,t_avg=1413.82,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=20,qubits=30,Hadamard,t_avg=388.815,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=20,qubits=30,Hadamard,t_avg=155.036,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=20,qubits=30,Hadamard,t_avg=154.812,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=21,qubits=30,Hadamard,t_avg=1412.88,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=21,qubits=30,Hadamard,t_avg=389.476,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=21,qubits=30,Hadamard,t_avg=155.642,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=21,qubits=30,Hadamard,t_avg=152.034,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=22,qubits=30,Hadamard,t_avg=1646.19,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=22,qubits=30,Hadamard,t_avg=442.723,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=22,qubits=30,Hadamard,t_avg=164.77,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=22,qubits=30,Hadamard,t_avg=152.762,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=23,qubits=30,Hadamard,t_avg=1619.38,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=23,qubits=30,Hadamard,t_avg=437.81,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=23,qubits=30,Hadamard,t_avg=159.877,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=23,qubits=30,Hadamard,t_avg=151.159,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=24,qubits=30,Hadamard,t_avg=1717.25,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=24,qubits=30,Hadamard,t_avg=445.564,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=24,qubits=30,Hadamard,t_avg=161.46,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=24,qubits=30,Hadamard,t_avg=164.573,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=25,qubits=30,Hadamard,t_avg=1712.5,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=25,qubits=30,Hadamard,t_avg=448.359,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=25,qubits=30,Hadamard,t_avg=162.118,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=25,qubits=30,Hadamard,t_avg=148.044,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=26,qubits=30,Hadamard,t_avg=1627.39,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=26,qubits=30,Hadamard,t_avg=438.557,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=26,qubits=30,Hadamard,t_avg=160.353,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=26,qubits=30,Hadamard,t_avg=148.106,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=27,qubits=30,Hadamard,t_avg=1641.97,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=27,qubits=30,Hadamard,t_avg=428.487,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=27,qubits=30,Hadamard,t_avg=160.828,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=27,qubits=30,Hadamard,t_avg=149.918,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=28,qubits=30,Hadamard,t_avg=1662.01,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=28,qubits=30,Hadamard,t_avg=441.316,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=28,qubits=30,Hadamard,t_avg=159.919,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=28,qubits=30,Hadamard,t_avg=148.312,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=29,qubits=30,Hadamard,t_avg=1700.08,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=29,qubits=30,Hadamard,t_avg=440.909,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=29,qubits=30,Hadamard,t_avg=159.595,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=29,qubits=30,Hadamard,t_avg=148.34,t_ratio=1/1000,AVX512
