name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=14,qubits=30,CNOT,t_avg=82.1872,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=15,qubits=30,CNOT,t_avg=739.948,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=15,qubits=30,CNOT,t_avg=201.125,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=15,qubits=30,CNOT,t_avg=87.3978,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=15,qubits=30,CNOT,t_avg=82.3229,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=16,qubits=30,CNOT,t_avg=690.221,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=16,qubits=30,CNOT,t_avg=189.545,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=16,qubits=30,CNOT,t_avg=77.5826,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=16,qubits=30,CNOT,t_avg=74.055,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=17,qubits=30,CNOT,t_avg=747.581,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=17,qubits=30,CNOT,t_avg=196.555,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=17,qubits=30,CNOT,t_avg=86.769,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=17,qubits=30,CNOT,t_avg=81.378,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=18,qubits=30,CNOT,t_avg=708.112,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=18,qubits=30,CNOT,t_avg=192.034,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=18,qubits=30,CNOT,t_avg=79.8691,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=18,qubits=30,CNOT,t_avg=77.3965,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=19,qubits=30,CNOT,t_avg=725.179,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=19,qubits=30,CNOT,t_avg=193.353,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=19,qubits=30,CNOT,t_avg=77.7359,t_ratio=1/1000,kernel=AVX512
