sim,gate,omp,ctrl,tgt,qubits,gate_name,t_avg,t_ratio,kernel
LightningOMPBinStream,CNOT,32,23,26,30,CNOT,88.3221,1/1000,AVX512
LightningOMPBinStream,CNOT,1,23,27,30,CNOT,1039.96,1/1000,AVX512
LightningOMPBinStream,CNOT,4,23,27,30,CNOT,273.349,1/1000,AVX512
LightningOMPBinStream,CNOT,16,23,27,30,CNOT,101.662,1/1000,AVX512
LightningOMPBinStream,CNOT,32,23,27,30,CNOT,89.5245,1/1000,AVX512
LightningOMPBinStream,CNOT,1,23,28,30,CNOT,1032.93,1/1000,AVX512
LightningOMPBinStream,CNOT,4,23,28,30,CNOT,271.907,1/1000,AVX512
LightningOMPBinStream,CNOT,16,23,28,30,CNOT,105.596,1/1000,AVX512
LightningOMPBinStream,CNOT,32,23,28,30,CNOT,91.9962,1/1000,AVX512
LightningOMPBinStream,CNOT,1,23,29,30,CNOT,1038.95,1/1000,AVX512
LightningOMPBinStream,CNOT,4,23,29,30,CNOT,271.644,1/1000,AVX512
LightningOMPBinStream,CNOT,16,23,29,30,CNOT,105.578,1/1000,AVX512
LightningOMPBinStream,CNOT,32,23,29,30,CNOT,92.0075,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,0,30,CNOT,1124.59,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,0,30,CNOT,290.095,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,0,30,CNOT,104.859,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,0,30,CNOT,92.3083,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,1,30,CNOT,1106.55,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,1,30,CNOT,292.539,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,1,30,CNOT,105.299,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,1,30,CNOT,92.4602,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,2,30,CNOT,1096.32,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,2,30,CNOT,291.754,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,2,30,CNOT,105.217,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,2,30,CNOT,92.4085,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,3,30,CNOT,1111.69,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,3,30,CNOT,292.169,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,3,30,CNOT,105.289,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,3,30,CNOT,92.4226,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,4,30,CNOT,1105.04,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,4,30,CNOT,292.956,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,4,30,CNOT,105.413,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,4,30,CNOT,114.732,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,5,30,CNOT,1105.96,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,5,30,CNOT,292.629,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,5,30,CNOT,105.306,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,5,30,CNOT,92.4861,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,6,30,CNOT,1131.72,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,6,30,CNOT,294.265,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,6,30,CNOT,105.034,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,6,30,CNOT,92.4692,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,7,30,CNOT,1094.17,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,7,30,CNOT,291.124,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,7,30,CNOT,104.998,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,7,30,CNOT,92.5321,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,8,30,CNOT,1117.36,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,8,30,CNOT,291.9,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,8,30,CNOT,105.146,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,8,30,CNOT,92.4912,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,9,30,CNOT,1117.72,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,9,30,CNOT,292.792,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,9,30,CNOT,105.212,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,9,30,CNOT,92.5377,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,10,30,CNOT,1095.89,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,10,30,CNOT,294.523,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,10,30,CNOT,105.166,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,10,30,CNOT,92.5503,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,11,30,CNOT,1101.52,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,11,30,CNOT,294.086,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,11,30,CNOT,105.195,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,11,30,CNOT,92.4137,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,12,30,CNOT,1204.54,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,12,30,CNOT,290.957,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,12,30,CNOT,105.387,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,12,30,CNOT,92.5753,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,13,30,CNOT,1184.32,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,13,30,CNOT,308.856,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,13,30,CNOT,115.447,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,13,30,CNOT,100.862,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,14,30,CNOT,1162.04,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,14,30,CNOT,308.742,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,14,30,CNOT,115.439,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,14,30,CNOT,100.538,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,15,30,CNOT,1161.96,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,15,30,CNOT,307.032,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,15,30,CNOT,115.366,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,15,30,CNOT,101.474,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,16,30,CNOT,1092.93,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,16,30,CNOT,289.174,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,16,30,CNOT,104.046,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,16,30,CNOT,91.6966,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,17,30,CNOT,1155.54,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,17,30,CNOT,308.705,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,17,30,CNOT,114.399,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,17,30,CNOT,100.188,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,18,30,CNOT,1111.67,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,18,30,CNOT,293.365,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,18,30,CNOT,104.408,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,18,30,CNOT,92.8597,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,19,30,CNOT,1116.59,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,19,30,CNOT,292.649,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,19,30,CNOT,102.533,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,19,30,CNOT,92.6447,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,20,30,CNOT,1094.32,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,20,30,CNOT,293.356,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,20,30,CNOT,103.368,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,20,30,CNOT,92.9364,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,21,30,CNOT,1082.21,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,21,30,CNOT,288.52,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,21,30,CNOT,103.382,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,21,30,CNOT,92.0853,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,22,30,CNOT,1135.01,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,22,30,CNOT,302.914,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,22,30,CNOT,101.728,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,22,30,CNOT,93.9686,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,23,30,CNOT,1118.66,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,23,30,CNOT,292.046,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,23,30,CNOT,99.5978,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,23,30,CNOT,90.9134,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,25,30,CNOT,1163.41,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,25,30,CNOT,302.937,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,25,30,CNOT,104.973,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,25,30,CNOT,93.6297,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,26,30,CNOT,1140.04,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,26,30,CNOT,298.596,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,26,30,CNOT,103.809,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,26,30,CNOT,89.4388,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,27,30,CNOT,1100.56,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,27,30,CNOT,293.45,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,27,30,CNOT,104.389,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,27,30,CNOT,93.8802,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,28,30,CNOT,1114.14,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,28,30,CNOT,290.952,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,28,30,CNOT,108.724,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,28,30,CNOT,91.7153,1/1000,AVX512
LightningOMPBinStream,CNOT,1,24,29,30,CNOT,1090.27,1/1000,AVX512
LightningOMPBinStream,CNOT,4,24,29,30,CNOT,290.973,1/1000,AVX512
LightningOMPBinStream,CNOT,16,24,29,30,CNOT,108.474,1/1000,AVX512
LightningOMPBinStream,CNOT,32,24,29,30,CNOT,91.6879,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,0,30,CNOT,1163.27,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,0,30,CNOT,302.149,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,0,30,CNOT,106.355,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,0,30,CNOT,95.0699,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,1,30,CNOT,1135.2,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,1,30,CNOT,303.048,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,1,30,CNOT,106.737,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,1,30,CNOT,95.25,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,2,30,CNOT,1134.15,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,2,30,CNOT,300.59,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,2,30,CNOT,106.972,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,2,30,CNOT,95.1991,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,3,30,CNOT,1134.66,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,3,30,CNOT,300.17,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,3,30,CNOT,107.104,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,3,30,CNOT,95.1558,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,4,30,CNOT,1150.58,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,4,30,CNOT,298.982,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,4,30,CNOT,106.71,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,4,30,CNOT,95.2237,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,5,30,CNOT,1125.29,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,5,30,CNOT,302.964,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,5,30,CNOT,106.646,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,5,30,CNOT,95.2312,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,6,30,CNOT,1164.89,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,6,30,CNOT,302.693,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,6,30,CNOT,106.547,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,6,30,CNOT,95.1453,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,7,30,CNOT,1164.77,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,7,30,CNOT,298.625,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,7,30,CNOT,106.781,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,7,30,CNOT,95.0197,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,8,30,CNOT,1126.45,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,8,30,CNOT,300.499,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,8,30,CNOT,106.956,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,8,30,CNOT,95.1823,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,9,30,CNOT,1123.52,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,9,30,CNOT,298.851,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,9,30,CNOT,106.796,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,9,30,CNOT,95.1486,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,10,30,CNOT,1165.07,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,10,30,CNOT,299.406,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,10,30,CNOT,107.138,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,10,30,CNOT,95.2119,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,11,30,CNOT,1151.77,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,11,30,CNOT,300.961,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,11,30,CNOT,106.89,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,11,30,CNOT,95.2273,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,12,30,CNOT,1119.95,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,12,30,CNOT,297.624,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,12,30,CNOT,107.06,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,12,30,CNOT,95.2664,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,13,30,CNOT,1235.51,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,13,30,CNOT,317.402,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,13,30,CNOT,116.414,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,13,30,CNOT,102.964,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,14,30,CNOT,1201.09,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,14,30,CNOT,317.486,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,14,30,CNOT,116.037,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,14,30,CNOT,102.794,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,15,30,CNOT,1209.19,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,15,30,CNOT,319.198,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,15,30,CNOT,116.427,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,15,30,CNOT,103.494,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,16,30,CNOT,1125.45,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,16,30,CNOT,297.765,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,16,30,CNOT,105.133,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,16,30,CNOT,93.9991,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,17,30,CNOT,1190.72,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,17,30,CNOT,318.041,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,17,30,CNOT,115.279,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,17,30,CNOT,102.357,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,18,30,CNOT,1135.46,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,18,30,CNOT,300.257,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,18,30,CNOT,108.488,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,18,30,CNOT,98.4129,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,19,30,CNOT,1129.09,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,19,30,CNOT,296.824,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,19,30,CNOT,106.078,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,19,30,CNOT,96.1478,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,20,30,CNOT,1118.62,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,20,30,CNOT,297.328,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,20,30,CNOT,106.379,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,20,30,CNOT,96.2639,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,21,30,CNOT,1156.45,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,21,30,CNOT,302.249,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,21,30,CNOT,106.021,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,21,30,CNOT,95.8976,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,22,30,CNOT,1165.07,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,22,30,CNOT,308.17,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,22,30,CNOT,103.716,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,22,30,CNOT,95.1499,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,23,30,CNOT,1131.24,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,23,30,CNOT,297.983,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,23,30,CNOT,102.622,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,23,30,CNOT,94.4031,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,24,30,CNOT,1118.5,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,24,30,CNOT,295.015,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,24,30,CNOT,104.473,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,24,30,CNOT,94.8425,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,26,30,CNOT,1159,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,26,30,CNOT,305.933,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,26,30,CNOT,105.311,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,26,30,CNOT,92.5269,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,27,30,CNOT,1084.23,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,27,30,CNOT,291.172,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,27,30,CNOT,104.913,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,27,30,CNOT,91.3552,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,28,30,CNOT,1123.69,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,28,30,CNOT,297.543,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,28,30,CNOT,109.627,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,28,30,CNOT,95.055,1/1000,AVX512
LightningOMPBinStream,CNOT,1,25,29,30,CNOT,1121.97,1/1000,AVX512
LightningOMPBinStream,CNOT,4,25,29,30,CNOT,293.603,1/1000,AVX512
LightningOMPBinStream,CNOT,16,25,29,30,CNOT,109.529,1/1000,AVX512
LightningOMPBinStream,CNOT,32,25,29,30,CNOT,95.0821,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,0,30,CNOT,1164.73,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,0,30,CNOT,306.299,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,0,30,CNOT,121.199,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,0,30,CNOT,103.725,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,1,30,CNOT,1193.36,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,1,30,CNOT,307.5,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,1,30,CNOT,121.392,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,1,30,CNOT,103.943,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,2,30,CNOT,1200.39,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,2,30,CNOT,308.097,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,2,30,CNOT,121.354,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,2,30,CNOT,104.086,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,3,30,CNOT,1163.64,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,3,30,CNOT,310.109,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,3,30,CNOT,121.194,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,3,30,CNOT,104.858,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,4,30,CNOT,1137.21,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,4,30,CNOT,305.194,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,4,30,CNOT,121.502,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,4,30,CNOT,104.08,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,5,30,CNOT,1161.2,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,5,30,CNOT,310.042,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,5,30,CNOT,121.121,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,5,30,CNOT,104.119,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,6,30,CNOT,1143.82,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,6,30,CNOT,305.943,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,6,30,CNOT,121.233,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,6,30,CNOT,103.92,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,7,30,CNOT,1150.6,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,7,30,CNOT,307.22,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,7,30,CNOT,121.216,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,7,30,CNOT,104.07,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,8,30,CNOT,1166.55,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,8,30,CNOT,307.209,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,8,30,CNOT,121.305,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,8,30,CNOT,104.039,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,9,30,CNOT,1162.62,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,9,30,CNOT,305.457,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,9,30,CNOT,121.474,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,9,30,CNOT,104.01,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,10,30,CNOT,1135.96,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,10,30,CNOT,310.099,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,10,30,CNOT,121.094,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,10,30,CNOT,104.015,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,11,30,CNOT,1140.17,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,11,30,CNOT,308.293,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,11,30,CNOT,121.359,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,11,30,CNOT,104.095,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,12,30,CNOT,1163.19,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,12,30,CNOT,310.385,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,12,30,CNOT,130.725,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,12,30,CNOT,105.439,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,13,30,CNOT,1245.95,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,13,30,CNOT,328.754,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,13,30,CNOT,131.016,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,13,30,CNOT,113.602,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,14,30,CNOT,1254.8,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,14,30,CNOT,330.653,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,14,30,CNOT,132.164,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,14,30,CNOT,114.239,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,15,30,CNOT,1259.01,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,15,30,CNOT,327.449,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,15,30,CNOT,130.918,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,15,30,CNOT,113.39,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,16,30,CNOT,1138.15,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,16,30,CNOT,306.427,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,16,30,CNOT,119.246,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,16,30,CNOT,102.581,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,17,30,CNOT,1251.53,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,17,30,CNOT,325.839,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,17,30,CNOT,130.04,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,17,30,CNOT,112.092,1/1000,AVX512
LightningOMPBinStream,CNOT,1,26,18,30,CNOT,1135.21,1/1000,AVX512
LightningOMPBinStream,CNOT,4,26,18,30,CNOT,303.028,1/1000,AVX512
LightningOMPBinStream,CNOT,16,26,18,30,CNOT,120.303,1/1000,AVX512
LightningOMPBinStream,CNOT,32,26,18,30,CNOT,105.321,1/1000,AVX512
